,"(0, 18, 0)","(1, 18, 0)","(2, 18, 0)","(3, 18, 0)","(4, 18, 0)","(5, 18, 0)","(6, 18, 0)","(7, 18, 0)","(8, 18, 0)","(9, 18, 0)","(0, 18, 1)","(1, 18, 1)","(2, 18, 1)","(3, 18, 1)","(4, 18, 1)","(5, 18, 1)","(6, 18, 1)","(7, 18, 1)","(8, 18, 1)","(0, 18, 2)","(1, 18, 2)","(2, 18, 2)","(3, 18, 2)","(4, 18, 2)","(5, 18, 2)","(6, 18, 2)","(7, 18, 2)","(8, 18, 2)","(0, 18, 3)","(1, 18, 3)","(2, 18, 3)","(3, 18, 3)","(4, 18, 3)","(5, 18, 3)","(6, 18, 3)","(7, 18, 3)","(8, 18, 3)","(0, 19, 0)","(1, 19, 0)","(2, 19, 0)","(3, 19, 0)","(4, 19, 0)","(5, 19, 0)","(6, 19, 0)","(7, 19, 0)","(8, 19, 0)","(0, 19, 1)","(1, 19, 1)","(2, 19, 1)","(3, 19, 1)","(4, 19, 1)","(5, 19, 1)","(6, 19, 1)","(7, 19, 1)","(8, 19, 1)","(9, 19, 1)","(0, 19, 2)","(1, 19, 2)","(2, 19, 2)","(3, 19, 2)","(4, 19, 2)","(5, 19, 2)","(6, 19, 2)","(7, 19, 2)","(8, 19, 2)","(9, 19, 2)","(0, 19, 3)","(1, 19, 3)","(2, 19, 3)","(3, 19, 3)","(4, 19, 3)","(5, 19, 3)","(6, 19, 3)","(7, 19, 3)","(8, 19, 3)","(9, 19, 3)"
"(2, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.024039951254716252+0j),(0.8010238641096746+0j),(9.798977700345013+0j),(9.552335581777658+0j),(-0.4443386536225787+0j),(0.01171394710953128+0j),(-0.00017041551475826324+0j),(-1.3170145729134704e-06+0j),(4.479686083872126e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.001717168785997857+0j),(-0.05717790231013519+0j),(-0.6330102236310515+0j),(9.190057782053534+0j),(8.828083035897704+0j),(-0.22412384150991704+0j),(0.003260504939598064+0j),(2.5198013886307643e-05+0j),(-8.570837662759312e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.17241171793554e-05+0j),(0.0020552706000846865+0j),(0.022745589270355002+0j),(-0.31336579677355053+0j),(8.459012587142151+0j),(8.067367104593266+0j),(-0.11495243123422773+0j),(-0.0008883784541746447+0j),(3.021725269296626e-06+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.2079722003132915e-06+0j),(-4.022268533780525e-05+0j),(-0.00044514252687936554+0j),(0.0061324056987332445+0j),(-0.1610040060249918+0j),(7.640129383723657+0j),(7.164679359370075+0j),(0.054730705804788664+0j),(-0.00018616059095662355+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.2948910527835817e-08+0j),(4.311687211129551e-07+0j),(4.77172354471675e-06+0j),(-6.573657291424134e-05+0j),(0.001725873986603961+0j),(-0.0806332766836859+0j),(6.626314577061534+0j),(-6.004956554323644+0j),(0.020301113598056045+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2.303342377705477e-09+0j),(2.549097438142421e-08+0j),(-3.5117065841566024e-07+0j),(9.219773379269062e-06+0j),(-0.0004307495304479866+0j),(0.03509723676084969+0j),(5.268837308691498+0j),(4.358077879074166+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(6.258003893345459e-10+0j),(-1.6430005440987263e-08+0j),(7.67612918274615e-07+0j),(-6.254466859448543e-05+0j),(-0.0093507311730206+0j),(3.121315638469043+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5.0528755893327055+0j),(-7.123844107413728+0j),(-0.5119442623139027+0j),(0.05278252357664703+0j),(-0.003038474151450988+0j),(9.31197690286339e-05+0j),(-1.6187155806375969e-06+0j),(1.580855861982004e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.22681280837099957+0j),(-8.699793715742475+0j),(9.87715987620594+0j),(-0.9202761488211199+0j),(0.052933630003253324+0j),(-0.0016222475921272058+0j),(2.819978485571813e-05+0j),(-2.754023085421874e-07+0j),(-1.3639395676777474e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.02301376177815324+0j),(0.8233378242333653+0j),(10.36227055506626+0j),(10.19702706598326+0j),(-0.5391546768291539+0j),(0.016520030639518277+0j),(-0.00028717024468033307+0j),(2.804537283411953e-06+0j),(1.3889571251811538e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0018590869772169211+0j),(-0.06646570050134729+0j),(-0.7517053790755646+0j),(9.836830169860507+0j),(9.471870706026627+0j),(-0.27791367415275675+0j),(0.004830860350957684+0j),(-4.717873143749994e-05+0j),(-2.3365435632855315e-07+0j),(3.9095249198296835e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(7.710157641294187e-05+0j),(0.0027565109748324402+0j),(0.031160026560433346+0j),(-0.3840130246576737+0j),(9.10794869315245+0j),(8.729610513439766+0j),(-0.14810873283691034+0j),(0.0014464378977313507+0j),(7.163535456494053e-06+0j),(-1.1986087599937032e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.774000059798577e-06+0j),(-6.342348409892918e-05+0j),(-0.0007169484037697932+0j),(0.008834903496575189+0j),(-0.2029163991102338+0j),(8.323993229535995+0j),(7.8798027036299825+0j),(-0.07588287245020478+0j),(-0.00037581220971990903+0j),(6.288121254066023e-07+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2.3246726836172547e-08+0j),(8.311096550024581e-07+0j),(9.394985892704782e-06+0j),(-0.00011577372987572551+0j),(0.002659006113254788+0j),(-0.10708480069990951+0j),(7.385256037197317+0j),(6.825949450838903+0j),(0.03354102449048778+0j),(-5.612111255076292e-05+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.6523103750807362e-10+0j),(5.907332741169012e-09+0j),(6.67773654249372e-08+0j),(-8.228926128607084e-07+0j),(1.8899593904573242e-05+0j),(-0.0007611316905937133+0j),(0.051939555734933494+0j),(-6.181703286064811+0j),(5.42020426777611+0j),(-0.009034348537876867+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.1201324854570283e-10+0j),(2.612624279965676e-09+0j),(-6.000484398246379e-08+0j),(2.4165380735977274e-06+0j),(-0.00016490425659653434+0j),(0.01951580575594654+0j),(4.480226698148782+0j),(3.2066545320160484+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5.0528755893327055+0j),(-0.22681280837099901+0j),(0.023013761778153168+0j),(-0.00185908697721701+0j),(7.710157641299022e-05+0j),(-1.7740000596706957e-06+0j),(2.324672676591733e-08+0j),(1.6523079759585756e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7.123844107413727+0j),(-8.699793715742475+0j),(0.8233378242333654+0j),(-0.06646570050134663+0j),(0.0027565109748323973+0j),(-6.342348409893824e-05+0j),(8.311096552067964e-07+0j),(5.907332637348215e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.5119442623139022+0j),(9.87715987620594+0j),(10.36227055506626+0j),(-0.7517053790755643+0j),(0.031160026560433145+0j),(-0.0007169484037693955+0j),(9.394985892809155e-06+0j),(6.677736538814662e-08+0j),(-2.1201313594368759e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05278252357664675+0j),(-0.9202761488211203+0j),(10.197027065983258+0j),(9.836830169860507+0j),(-0.3840130246576737+0j),(0.008834903496575158+0j),(-0.00011577372987583728+0j),(-8.22892612873205e-07+0j),(2.6126242462493494e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0030384741514511188+0j),(0.05293363000325311+0j),(-0.5391546768291542+0j),(9.471870706026627+0j),(9.10794869315245+0j),(-0.20291639911023313+0j),(0.002659006113254571+0j),(1.8899593904639216e-05+0j),(-6.000484399069621e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(9.311976902897382e-05+0j),(-0.001622247592127418+0j),(0.016520030639518755+0j),(-0.27791367415275664+0j),(8.729610513439765+0j),(8.323993229535995+0j),(-0.10708480069990947+0j),(-0.0007611316905937089+0j),(2.4165380734918386e-06+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.618715580704346e-06+0j),(2.819978485545765e-05+0j),(-0.00028717024468029144+0j),(0.004830860350957765+0j),(-0.14810873283691112+0j),(7.8798027036299825+0j),(7.385256037197317+0j),(0.05193955573493369+0j),(-0.0001649042565965301+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.580855906577645e-08+0j),(-2.7540230841835767e-07+0j),(2.804537283382982e-06+0j),(-4.7178731437426416e-05+0j),(0.0014464378977314728+0j),(-0.07588287245020515+0j),(6.825949450838903+0j),(-6.181703286064811+0j),(0.019515805755946285+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.3639395721839877e-09+0j),(1.3889571112544657e-08+0j),(-2.3365435630035474e-07+0j),(7.163535456774192e-06+0j),(-0.00037581220972019217+0j),(0.03354102449048794+0j),(5.42020426777611+0j),(4.480226698148782+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(9, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(3.909524588920881e-10+0j),(-1.198608750021201e-08+0j),(6.288121253093977e-07+0j),(-5.6121112550707835e-05+0j),(-0.00903434853787685+0j),(3.2066545320160484+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.052898810818208+0j),(-7.1249378736095075+0j),(-0.5622166851709545+0j),(0.14821411878007074+0j),(-0.013775607350025249+0j),(-0.0005719110124894459+0j),(-1.3158899661097807e-05+0j),(1.7243594647798812e-07+0j),(1.225633318630059e-09+0j),0j
"(1, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.2281236627105964+0j),(-8.731655053593617+0j),(10.43697298818606+0j),(-2.324818169680754+0j),(0.21444815129898057+0j),(0.008902698315646222+0j),(0.00020483904762900155+0j),(-2.684237740269589e-06+0j),(-1.9078934378798782e-08+0j),0j
"(2, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.038118484696264575+0j),(1.3529056188603639+0j),(12.183214687377086+0j),(11.247968108423361+0j),(-0.8564544780920581+0j),(-0.03552076477169909+0j),(-0.0008172836825709138+0j),(1.0709792547189913e-05+0j),(7.612270210505484e-08+0j),(-2.416841680649227e-10+0j)
"(3, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.007003101063405985+0j),(-0.24778052165909817+0j),(-1.6664646177042775+0j),(10.272807627542862+0j),(9.841085111970788+0j),(0.38422070404827463+0j),(0.008839685358254894+0j),(-0.00011583639205136916+0j),(-8.233380003166351e-07+0j),(2.614038466511633e-09+0j)
"(4, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.00040939665747129287+0j),(-0.01448430771912167+0j),(-0.09699333540182097+0j),(0.5445032378289367+0j),(-9.47207117680774+0j),(9.107955911839094+0j),(0.20291658380108096+0j),(-0.0026590085338818415+0j),(-1.889961111078965e-05+0j),(6.000489726341861e-08+0j)
"(5, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.2547353962863984e-05+0j),(-0.0004439208471417716+0j),(-0.0029726576360204057+0j),(0.016684183019361372+0j),(-0.2779206697343417+0j),(-8.729610710892686+0j),(8.32399323365664+0j),(-0.10708480075822807+0j),(-0.0007611316910082203+0j),(2.416538075123803e-06+0j)
"(6, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.1811263472656957e-07+0j),(7.716746208764058e-06+0j),(5.167417681548328e-05+0j),(-0.0002900237363492765+0j),(0.0048309819984535375+0j),(0.14810873658950818+0j),(7.879802703695663+0j),(7.385256037198106+0j),(0.05193955573493281+0j),(-0.00016490425659685968+0j)
"(7, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2.130115639924561e-09+0j),(-7.536261826351261e-08+0j),(-5.046558893308475e-07+0j),(2.832404807253553e-06+0j),(-4.717991946242327e-05+0j),(-0.0014464379343841732+0j),(-0.07588287245089702+0j),(6.825949450838886+0j),(-6.181703286064801+0j),(0.01951580575595143+0j)
"(8, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-3.7323632923692034e-10+0j),(-2.499326474584767e-09+0j),(1.4027586495408337e-08+0j),(-2.3366024012165202e-07+0j),(-7.163535637398324e-06+0j),(-0.00037581220972131307+0j),(0.03354102449048498+0j),(5.420204267776113+0j),(4.4802266981487815+0j)
"(9, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(3.909618539757979e-10+0j),(1.1986087588697807e-08+0j),(6.288121251058597e-07+0j),(-5.6121112550567235e-05+0j),(-0.009034348537875277+0j),(3.2066545320160453+0j)
"(0, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.052898810818208+0j),(0.2281236627105964+0j),(-0.03811848469626455+0j),(0.007003101063406031+0j),(0.0004093966574712099+0j),(1.254735396292258e-05+0j),(-2.181126348361616e-07+0j),(2.1301157875270155e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7.1249378736095075+0j),(-8.731655053593617+0j),(1.3529056188603643+0j),(-0.24778052165909809+0j),(-0.014484307719121273+0j),(-0.0004439208471424839+0j),(7.71674620908111e-06+0j),(-7.536261825541498e-08+0j),(-3.7323640442937623e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.5622166851709545+0j),(10.43697298818606+0j),(12.183214687377088+0j),(-1.6664646177042775+0j),(-0.09699333540182073+0j),(-0.0029726576360205267+0j),(5.167417681542295e-05+0j),(-5.046558895077925e-07+0j),(-2.4993263459287787e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
