,"(0, 18, 0)","(1, 18, 0)","(2, 18, 0)","(3, 18, 0)","(4, 18, 0)","(5, 18, 0)","(6, 18, 0)","(7, 18, 0)","(8, 18, 0)","(9, 18, 0)","(0, 18, 1)","(1, 18, 1)","(2, 18, 1)","(3, 18, 1)","(4, 18, 1)","(5, 18, 1)","(6, 18, 1)","(7, 18, 1)","(8, 18, 1)","(0, 18, 2)","(1, 18, 2)","(2, 18, 2)","(3, 18, 2)","(4, 18, 2)","(5, 18, 2)","(6, 18, 2)","(7, 18, 2)","(8, 18, 2)","(0, 18, 3)","(1, 18, 3)","(2, 18, 3)","(3, 18, 3)","(4, 18, 3)","(5, 18, 3)","(6, 18, 3)","(7, 18, 3)","(8, 18, 3)","(0, 19, 0)","(1, 19, 0)","(2, 19, 0)","(3, 19, 0)","(4, 19, 0)","(5, 19, 0)","(6, 19, 0)","(7, 19, 0)","(8, 19, 0)","(0, 19, 1)","(1, 19, 1)","(2, 19, 1)","(3, 19, 1)","(4, 19, 1)","(5, 19, 1)","(6, 19, 1)","(7, 19, 1)","(8, 19, 1)","(9, 19, 1)","(0, 19, 2)","(1, 19, 2)","(2, 19, 2)","(3, 19, 2)","(4, 19, 2)","(5, 19, 2)","(6, 19, 2)","(7, 19, 2)","(8, 19, 2)","(9, 19, 2)","(0, 19, 3)","(1, 19, 3)","(2, 19, 3)","(3, 19, 3)","(4, 19, 3)","(5, 19, 3)","(6, 19, 3)","(7, 19, 3)","(8, 19, 3)","(9, 19, 3)"
"(5, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,8.02013406521091e-06j,0.00010920128948619977j,-0.0004445179015446121j,0.005678686229434781j,-0.14905261865376668j,6.857854734651312j,-6.481421559255j,-0.05066883181266764j,0.0001723447706865242j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-8.597215381280352e-08j,-1.1705876912828577e-06j,4.765027846487201e-06j,-6.087291059507631e-05j,0.0015977895815308836j,-0.07464888940246318j,6.031052122934732j,5.492148575320295j,-0.018794473717428754j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-4.592676134792484e-10j,-6.253381944018622e-09j,2.54552034572165e-08j,-3.2518853727206857e-07j,8.535535030990729e-06j,-0.00039878165766137546j,0.032492498131508736j,4.837924664668695j,-4.014644486212364j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 18, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,5.795004708342392e-10j,-1.521066590933029e-08j,7.1064488722309e-07j,-5.79029455735644e-05j,-0.008656770877980495j,2.8831138528458324j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,17.066458974596813j,-1.5626787411517673j,0.26186723262830397j,-0.048116003714762864j,-0.0028128357477658077j,-8.620892554710224e-05j,1.4985833742944094e-06j,-1.4635339552154054e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-1.5534214333055356j,12.841780789565046j,-4.357068758394234j,0.837563813004488j,0.04900255631647075j,0.001501853182487691j,-2.610695115123028e-05j,2.5496345347099657e-07j,1.2627155017658302e-09j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.15803468012759952j,-2.4385475237162217j,8.103643150403272j,-7.900837198165445j,-0.4989124553359252j,-0.015293998928164507j,0.0002658580406721797j,-2.596399869433922e-06j,-1.2858764652917735e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.012766620863365283j,0.19872419036341935j,-0.7921162291528784j,8.092830871940235j,8.051251374942163j,0.2572717326427857j,-0.00447234025926289j,4.3677384177343904e-05j,2.163138101866801e-07j,-3.619391535184968e-10j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.0005294678147436881j,-0.00824200195364783j,0.03288457413698321j,-0.3556490855130063j,-7.913492799570876j,-7.7030761660099545j,0.1371152373990676j,-0.001339091191443376j,-6.631897058521921e-06j,1.1096547176145277e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-1.2182318154908732e-05j,0.00018963701467778377j,-0.0007566293600966904j,0.008183651714550677j,0.1878519982921146j,7.429518989950919j,-7.094508434724565j,0.07025109938329475j,0.0003479214841764402j,-5.821451322913983e-07j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.596386852792536e-07j,-2.485028305545151e-06j,9.914970356620907e-06j,-0.00010723964896607072j,-0.0024616714622333674j,-0.09913702065708703j,6.694571947023063j,-6.221157315569059j,-0.031051782694113572j,5.195611070915258e-05j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.134673497054893e-09j,-1.766299945743052e-08j,7.047329129491745e-08j,-7.622343601767134e-07j,-1.7496985406905627e-05j,-0.0007046446621370783j,0.04808484141028091j,-5.6587598888543935j,-4.9796030777579245j,0.00836386847049254j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 0)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-2.2374824471870862e-10j,2.420039128128451e-09j,5.555166277999341e-08j,2.237195843303363e-06j,-0.00015266596513323114j,0.01806744763136423j,4.128405719013792j,-2.962313975529765j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-18.715208866536774j,0.8540671275652185j,0.07013541308644827j,-0.01849797075850821j,0.0017193136676906622j,7.137939696755244e-05j,1.6423434831985414e-06j,-2.1521486459826954e-08j,-1.5297068629776637e-10j,0j
"(1, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.8538532582470101j,15.195150557375936j,2.476797388233075j,-0.6609490477912155j,0.061468154215066406j,0.0025519334172258946j,5.871654014939758e-05j,-7.694292423562908e-07j,-5.468924256028197e-09j,0j
"(2, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.06384557339171403j,2.2441659320753478j,9.862823671483138j,-6.870781266731957j,0.6945060692081914j,0.028847412060115648j,0.0006637404158751916j,-8.697741453498594e-06j,-6.182151411028609e-08j,1.962807057453214e-10j
"(3, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.006584303622069451j,-0.23293754079236323j,-1.5529854495580846j,7.995286104352507j,-8.087695343719341j,-0.35545654167649077j,-0.008179224731750988j,0.00010718163722938894j,7.618220246862205e-07j,-2.4187314324514585e-09j
"(4, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.0003790322681224469j,0.013410022777694278j,0.08979746229141522j,-0.5038780769228839j,8.051483207671108j,7.913484733134535j,0.18785182724986638j,-0.0024616692212506134j,-1.7496969472818325e-05j,5.5551614121088604e-08j
"(5, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.1616158532255473e-05j,-0.000410975489442765j,-0.0027520433298219085j,0.015445969347973239j,-0.25727821354692854j,-7.703076380975147j,-7.429518985553509j,0.09913702060310817j,0.0007046446617463763j,-2.2371958433909555e-06j
"(6, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-2.0192551656440153e-07j,7.14405153506323e-06j,4.783920220962461e-05j,-0.00026849976181502426j,0.004472452878783562j,0.1371152408737525j,7.094508434793565j,-6.6945719470222524j,-0.04808484141027982j,0.0001526659651317882j
"(7, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.9720246309400917e-09j,-6.976961467023369e-08j,-4.6720308952037086e-07j,2.62219922149107e-06j,-4.3678484036048186e-05j,-0.0013390912253718205j,-0.07025109938390434j,6.221157315569045j,5.65875988885439j,-0.018067447631359694j
"(8, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-3.455331543888865e-10j,-2.3138374728191395e-09j,1.2986532330979784e-08j,-2.1631925165502098e-07j,-6.631897224142132e-06j,-0.0003479214841836395j,0.031051782694122523j,4.979603077757928j,-4.128405719013789j
"(9, 19, 1)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,3.619464243436989e-10j,1.1096545288706464e-08j,5.821451300247997e-07j,-5.19561107073056e-05j,-0.008363868470491248j,2.9623139755297645j
"(0, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-17.066458974596813j,1.5534214333055334j,-0.15803468012759905j,0.012766620863365311j,-0.0005294678147434265j,1.2182318155378993e-05j,-1.596386851752047e-07j,-1.1346730068712722e-09j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.562678741151768j,-12.841780789565044j,2.438547523716222j,-0.19872419036341935j,0.008242001953647408j,-0.00018963701467775322j,2.4850283052766918e-06j,1.766299939221299e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.2618672326283048j,4.357068758394234j,-8.10364315040327j,0.7921162291528785j,-0.032884574136983244j,0.0007566293600966514j,-9.914970356312309e-06j,-7.047329115455967e-08j,2.2374794999806574e-10j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.04811600371476324j,-0.8375638130044879j,7.900837198165443j,-8.092830871940233j,0.35564908551300656j,-0.008183651714550917j,0.00010723964896601243j,7.622343600124532e-07j,-2.4200395309797347e-09j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.002812835747765741j,-0.04900255631647071j,0.4989124553359246j,-8.051251374942163j,7.913492799570876j,-0.18785199829211466j,0.002461671462233438j,1.74969854068562e-05j,-5.5551663045380745e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,8.620892554677948e-05j,-0.0015018531824878643j,0.015293998928163856j,-0.2572717326427858j,7.703076166009954j,-7.42951898995092j,0.09913702065708764j,0.0007046446621377551j,-2.2371958432317264e-06j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-1.4985833736563648e-06j,2.6106951151140885e-05j,-0.0002658580406723605j,0.0044723402592629306j,-0.13711523739906753j,7.094508434724565j,-6.694571947023062j,-0.048084841410281104j,0.0001526659651339623j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.4635339396912916e-08j,-2.549634535092412e-07j,2.596399869606997e-06j,-4.367738417781347e-05j,0.0013390911914436879j,-0.07025109938329563j,6.221157315569058j,5.658759888854394j,-0.018067447631364395j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-1.2627159320991214e-09j,1.2858764736533283e-08j,-2.1631381051647687e-07j,6.631897058524514e-06j,-0.00034792148417682386j,0.031051782694113676j,4.979603077757925j,-4.128405719013792j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(9, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,3.619390533278849e-10j,-1.1096546786267298e-08j,5.821451320808947e-07j,-5.1956110709321304e-05j,-0.008363868470492194j,2.962313975529764j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,18.71520886653677j,0.8538532582470102j,0.06384557339171378j,-0.0065843036220696646j,0.0003790322681228004j,-1.1616158532510048e-05j,2.0192551669943727e-07j,-1.972024877794786e-09j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.8540671275652183j,-15.195150557375936j,-2.2441659320753464j,0.23293754079236373j,-0.013410022777695025j,0.0004109754894426138j,-7.144051535151099e-06j,6.976961424268803e-08j,3.455332631565233e-10j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.07013541308644815j,-2.476797388233076j,-9.862823671483138j,1.5529854495580857j,-0.08979746229141537j,0.002752043329822344j,-4.7839202209577425e-05j,4.672030892853736e-07j,2.313837543291306e-09j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0.018497970758508172j,0.6609490477912164j,6.870781266731958j,-7.995286104352508j,0.5038780769228838j,-0.015445969347974096j,0.0002684997618149934j,-2.6221992208699166e-06j,-1.298653232190437e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-0.0017193136676912411j,-0.06146815421506609j,-0.6945060692081915j,8.087695343719341j,-8.051483207671108j,0.257278213546929j,-0.004472452878784214j,4.3678484036000264e-05j,2.1631925198373147e-07j,-3.619465008869547e-10j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-7.137939696732712e-05j,-0.002551933417226779j,-0.028847412060115617j,0.35545654167649077j,-7.913484733134536j,7.703076380975145j,-0.13711524087375274j,0.001339091225372005j,6.631897224669685e-06j,-1.1096545293844199e-08j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,-1.6423434823565106e-06j,-5.871654014944875e-05j,-0.0006637404158753868j,0.008179224731751998j,-0.18785182724986613j,7.429518985553509j,-7.094508434793567j,0.07025109938390404j,0.00034792148418390895j,-5.82145129315245e-07j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,2.152148602813634e-08j,7.69429242418273e-07j,8.697741453303107e-06j,-0.0001071816372293519j,0.0024616692212510913j,-0.09913702060310826j,6.694571947022252j,-6.221157315569046j,-0.031051782694122666j,5.195611070669091e-05j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,1.5297009146081826e-10j,5.46892460442441e-09j,6.182151413290544e-08j,-7.618220246430578e-07j,1.7496969472638988e-05j,-0.0007046446617457268j,0.048084841410280105j,-5.658759888854389j,-4.979603077757927j,0.008363868470490884j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
